variation,id,period,jobs,trades,trade_rate_pct,cost_bps,win_rate_pct,avg_win_pct,avg_loss_pct,payoff_ratio,profit_factor,mean_trade_pct,mean_job_bps,mean_gross_points,worst_stream_mdd_pct,p05_pct,cvar05_pct,worst_trade_pct,trim_top1_mean_pct,held_until_flatten_pct,unclosed_after_day_pct
entry_cap_daily_atr_x0.8,536f0789fb0d,all83,1660,148,8.91566265060241,2,8.783783783783784,2.3256155551477367,-0.08334089089129909,27.904855950976334,2.6871342767606845,0.12825663477429192,1.1434928883491087,0.9349512546959391,-1.7221952734184365,-0.206261944775002,-0.26689155312680835,-0.4078838125129604,0.036041420728773435,9.45945945945946,0.0
entry_cap_daily_atr_x0.8,536f0789fb0d,all83,1660,148,8.91566265060241,5,8.783783783783784,2.2956155551477364,-0.11334089089129909,20.25408073904566,1.9503929600562488,0.09825663477429189,0.8760230088310362,0.9349512546959391,-1.987738744932932,-0.23626194477500204,-0.2968915531268083,-0.4378838125129604,0.006041420728773423,9.45945945945946,0.0
entry_cap_daily_atr_x1.2,15e00a183628,development56,1120,239,21.339285714285715,2,9.623430962343097,1.669610926676951,-0.1392668371642437,11.988575031024098,1.276561230155344,0.03480926563218926,0.742804864829753,0.6123574245523006,-2.652299968861227,-0.4216581972516365,-0.5917378726814024,-1.4568974819279306,-0.03668508660029157,8.786610878661087,0.0
entry_cap_daily_atr_x1.2,15e00a183628,development56,1120,239,21.339285714285715,5,9.205020920502092,1.7149646006966164,-0.1685705379227296,10.173572569856379,1.031422103856407,0.004809265632189265,0.10262629340118165,0.6123574245523006,-2.857331466291879,-0.4516581972516366,-0.6217378726814023,-1.4868974819279306,-0.0666850866002916,8.786610878661087,0.0
entry_cap_daily_atr_x1.2,15e00a183628,stress27,540,139,25.74074074074074,2,10.79136690647482,1.036192951178606,-0.08990153800463607,11.525864564465751,1.3942578102176315,0.03161945003672099,0.8139080657600402,0.0985370594604291,-1.445421567841343,-0.18199188808568348,-0.261912659083051,-0.4421344367892838,-0.011014901777816406,10.071942446043165,0.0
entry_cap_daily_atr_x1.2,15e00a183628,stress27,540,139,25.74074074074074,5,10.79136690647482,1.006192951178606,-0.1199015380046361,8.391826893327263,1.0151403499992655,0.0016194500367209777,0.041685843537817756,0.0985370594604291,-1.7116296742586745,-0.2119918880856835,-0.291912659083051,-0.47213443678928385,-0.0410149017778164,10.071942446043165,0.0
entry_cap_daily_atr_x1.2,15e00a183628,all83,1660,378,22.771084337349397,2,10.052910052910052,1.4195775152960255,-0.1212630221766221,11.706598514659989,1.3083845398737635,0.03363629111427898,0.7659348217588827,0.4234128987645489,-2.652299968861227,-0.3426573655181502,-0.5173875314840848,-1.4568974819279306,-0.021408439176431766,9.25925925925926,0.0
entry_cap_daily_atr_x1.2,15e00a183628,all83,1660,378,22.771084337349397,5,9.788359788359788,1.427624742783909,-0.1508727197706956,9.462444535723153,1.0267168557822777,0.003636291114278964,0.08280229163840051,0.4234128987645489,-2.857331466291879,-0.37265736551815015,-0.5473875314840847,-1.4868974819279306,-0.0514084391764318,9.25925925925926,0.0
entry_retest_depth_x0.8,9c4a8d1e3f21,development56,1120,165,14.732142857142858,2,10.303030303030303,2.0666635030730522,-0.12275134864170154,16.836177573131426,1.9338852617786095,0.10282472698951552,1.5148285672562556,1.106464821521211,-1.607457260523748,-0.3578778029661919,-0.44989193992784127,-0.6087414519270011,0.019915002656906617,10.303030303030303,0.0
entry_retest_depth_x0.8,9c4a8d1e3f21,development56,1120,165,14.732142857142858,5,10.303030303030303,2.036663503073053,-0.15275134864170153,13.333194902588492,1.5315156307027322,0.07282472698951552,1.0728642815419696,1.106464821521211,-1.8143739182192142,-0.3878778029661919,-0.4798919399278413,-0.6387414519270012,-0.010084997343093384,10.303030303030303,0.0
entry_retest_depth_x0.8,9c4a8d1e3f21,stress27,540,89,16.48148148148148,2,10.112359550561798,1.0268772759338798,-0.08630640810664308,11.898042085878904,1.3385297346613767,0.026262728481724378,0.4328486731247166,-0.025923931617978853,-0.9116552488847907,-0.1799157728403339,-0.2303568686430293,-0.2856913892325098,-0.015986324256220614,10.112359550561797,0.0
entry_retest_depth_x0.8,9c4a8d1e3f21,stress27,540,89,16.48148148148148,5,10.112359550561798,0.9968772759338795,-0.1163064081066431,8.571129417218591,0.9642520594370917,-0.003737271518275632,-0.06159577131972801,-0.025923931617978853,-1.0901526257262706,-0.2099157728403339,-0.2603568686430293,-0.3156913892325098,-0.045986324256220616,10.112359550561797,0.0
entry_retest_depth_x0.8,9c4a8d1e3f21,all83,1660,254,15.301204819277109,2,10.236220472440944,1.706737501371031,-0.1099636502083477,15.520924397628509,1.7699299751681634,0.07599788499269108,1.162859204105032,0.709682935578739,-2.4226534026315694,-0.29908251259338203,-0.41139773838384613,-0.6087414519270011,0.0003799745327201896,10.236220472440944,0.0
entry_retest_depth_x0.8,9c4a8d1e3f21,all83,1660,254,15.301204819277109,5,10.236220472440944,1.676737501371031,-0.13996365020834772,11.979806891825598,1.3661183297695858,0.04599788499269105,0.7038230595267185,0.709682935578739,-2.7740693793072646,-0.329082512593382,-0.44139773838384616,-0.6387414519270012,-0.029620025467279813,10.236220472440944,0.0
entry_retest_depth_x1.2,56424fe5efd9,development56,1120,165,14.732142857142858,2,10.303030303030303,2.0666635030730522,-0.12275134864170154,16.836177573131426,1.9338852617786095,0.10282472698951552,1.5148285672562556,1.106464821521211,-1.607457260523748,-0.3578778029661919,-0.44989193992784127,-0.6087414519270011,0.019915002656906617,10.303030303030303,0.0
