trading_date,owner,owner_name,lead_code,lead_name,option_type,strike,expiry,dte,volume,turnover,owner_turnover,owner_volume,n_contracts,oi_increment,iv,change_ratio,day_chg_pct,open_chg_pct,ret_1d,ret_2d,alert_reason
2026-09-15,HK.09988,阿里巴巴-W,HK.ALB260929C105000,ALB 260929 105.00 C,CALL,105.0,2026-09-29,14.0,1262,3179430.0,10791440.0,13508.0,14,,44.411,13.986,1.227573182247399,1.0387157695939564,-0.9328358208955279,-1.9589552238806096,contract+owner_sum
2026-09-15,HK.00700,腾讯控股,HK.TCH260929C450000,TCH 260929 450.00 C,CALL,450.0,2026-09-29,14.0,3648,2691578.0,9586320.0,19149.0,13,1054.0,30.546,42.65,1.904319554110545,-0.6038086391082276,-1.230628988149507,-2.917046490428443,contract+owner_sum
2026-09-15,HK.00005,HSBC HOLDINGS,HK.HKB260929C140000,HKB 260929 140.00 C,CALL,140.0,2026-09-29,14.0,433,3615076.0,6727584.0,2731.0,8,,38.177,-20.454,-3.214069132807773,-1.1522134627046765,0.8145363408521344,0.12531328320803947,contract+owner_sum
2026-09-15,HK.00100,MiniMax,HK.MNX260918C235000,MNX 260918 235.00 C,CALL,235.0,2026-09-18,3.0,22449,3944175.4,6147652.199999999,46208.0,3,21630.0,101.73,-67.483,-7.052297939778129,1.4263074484944571,1.449275362318847,8.610400682011932,contract+owner_sum
2026-09-15,HK.01810,小米集团-W,HK.MIU260929C15500,MIU 260929 15.50 C,CALL,15.5,2026-09-29,14.0,150,1698500.0,2491900.0,1282.0,3,,192.935,-3.836,-2.4300441826215047,-0.14727540500736325,-1.2075471698113183,-1.3584905660377289,contract+owner_sum
2026-09-15,HK.02899,ZIJIN MINING,HK.ZJM260929C34000,ZJM 260929 34.00 C,CALL,34.0,2026-09-29,14.0,342,766920.0,1781440.0,1058.0,4,218.0,48.558,-42.944,-3.812824956672445,0.0,3.363363363363381,1.6816816816816793,contract+owner_sum
2026-09-15,HK.01347,HUA HONG GRACE,HK.HOS260929C115000,HOS 260929 115.00 C,CALL,115.0,2026-09-29,14.0,83,462920.0,1292960.0,170.0,4,17.0,69.841,-17.241,-0.7511737089201831,0.657276995305156,5.865657521286671,4.257332071901598,contract+owner_sum
2026-09-16,HK.00992,联想集团,HK.LEN260929C6500,LEN 260929 6.50 C,CALL,6.5,2026-09-29,13.0,345,18846800.0,29999480.0,2644.0,10,335.0,493.086,10.116,8.333333333333325,2.2435897435897356,1.5384615384615552,11.183431952662737,contract+owner_sum
2026-09-16,HK.02513,Z.AI,HK.KAT260918C675000,KAT 260918 675.00 C,CALL,675.0,2026-09-18,2.0,1550,7712521.0,14734080.0,3822.0,6,,151.482,107.464,5.882352941176472,-3.529411764705881,2.777777777777768,8.333333333333325,contract+owner_sum
2026-09-16,HK.00100,MiniMax,HK.MNX260918C235000,MNX 260918 235.00 C,CALL,235.0,2026-09-18,2.0,23986,7499421.2,14331481.4,55320.0,7,,126.152,0.678,1.449275362318847,0.8525149190110826,7.058823529411762,27.31092436974789,contract+owner_sum
2026-09-16,HK.00700,腾讯控股,HK.TCH260929C230000,TCH 260929 230.00 C,CALL,230.0,2026-09-29,13.0,271,5536887.0,8906488.0,6254.0,11,,175.726,-2.931,-1.230628988149507,0.0,-1.707429626211343,-3.3225657591139823,contract+owner_sum
2026-09-16,HK.01810,小米集团-W,HK.MIU260929C15500,MIU 260929 15.50 C,CALL,15.5,2026-09-29,13.0,400,4229650.0,8320700.0,2013.0,3,,,-4.774,-1.2075471698113183,0.0,-0.15278838808250317,0.8403361344537785,contract+owner_sum
2026-09-16,HK.01347,HUA HONG GRACE,HK.HOS260929C37000,HOS 260929 37.00 C,CALL,37.0,2026-09-29,13.0,22,3295840.0,7429560.0,529.0,7,1.0,247.538,9.022,5.865657521286671,0.18921475875117721,-1.5192135835567444,3.217158176943702,contract+owner_sum
2026-09-16,HK.09988,阿里巴巴-W,HK.ALB260929C110000,ALB 260929 110.00 C,CALL,110.0,2026-09-29,13.0,990,1054620.0,4068070.0,6679.0,10,28.0,44.034,-20.948,-0.9328358208955279,0.4664179104477695,-1.0357815442561313,2.9190207156308823,contract+owner_sum
2026-09-16,HK.03750,宁德时代,HK.CAT260929C260000,CAT 260929 260.00 C,CALL,260.0,2026-09-29,13.0,50,1163400.0,3832236.0,2062.0,9,50.0,,,-2.9069767441860517,-2.034883720930236,1.1976047904191711,1.1976047904191711,contract+owner_sum
2026-09-16,HK.00981,SMIC,HK.SMC260929C65000,SMC 260929 65.00 C,CALL,65.0,2026-09-29,13.0,193,636250.0,3072575.0,1394.0,9,51.0,45.414,175.438,4.773662551440316,1.152263374485596,-1.963864886095834,2.3566378633150142,contract+owner_sum
2026-09-16,HK.03690,美团-W,HK.MET260929C31000,MET 260929 31.00 C,CALL,31.0,2026-09-29,13.0,50,1086000.0,2885820.0,2430.0,5,,,-1.407,-0.4013377926421313,0.0,-2.08193418401611,-1.6789791806581578,contract+owner_sum
2026-09-16,HK.00939,建设银行,HK.XCC260929C4700,XCC 260929 4.70 C,CALL,4.7,2026-09-29,13.0,500,2464500.0,2464500.0,500.0,1,500.0,,-0.081,0.2601456815816805,0.41623309053071544,0.4151530877011034,-0.4670472236637302,contract+owner_sum
2026-09-16,HK.09961,TRIP.COM-S,HK.TRP260918C252500,TRP 260918 252.50 C,CALL,252.5,2026-09-18,2.0,100,1053450.0,1468486.5,966.0,3,100.0,,17.159,3.8560411311054033,-0.7069408740359884,-1.9801980198019709,-1.1757425742574323,contract+owner_sum
2026-09-16,WHG,,HK.WHG260929C6250,WHG 260929 6.25 C,CALL,6.25,2026-09-29,13.0,1682,1112150.0,1349300.0,2477.0,2,32.0,27.226,30.434,,,,,contract+owner_sum
2026-09-16,WXB,,HK.WXB260929C33000,WXB 260929 33.00 C,CALL,33.0,2026-09-29,13.0,100,844500.0,1335250.0,638.0,2,,,3.874,,,,,contract+owner_sum
2026-09-16,HK.00005,HSBC HOLDINGS,HK.HKB260929C140000,HKB 260929 140.00 C,CALL,140.0,2026-09-29,13.0,75,625060.0,1224736.0,950.0,3,,,4.912,0.8145363408521344,0.7518796992481258,-0.6836544437538783,0.43505282784337407,contract+owner_sum
2026-09-17,HK.03690,美团-W,HK.MET260929C37000,MET 260929 37.00 C,CALL,37.0,2026-09-29,12.0,1700,30530425.0,33705915.0,5168.0,4,,200.554,-4.293,-2.08193418401611,-1.8804566823371505,0.411522633744843,,contract+owner_sum
2026-09-17,HK.00700,腾讯控股,HK.TCH260929C230000,TCH 260929 230.00 C,CALL,230.0,2026-09-29,12.0,421,8308943.0,12890482.0,18401.0,9,,142.116,-3.247,-1.707429626211343,-1.6612828795569912,-1.6431924882629123,,contract+owner_sum
2026-09-17,HK.00100,MiniMax,HK.MNX260925C240000,MNX 260925 240.00 C,CALL,240.0,2026-09-25,8.0,17223,6869171.6,11861034.399999999,38584.0,6,,70.201,56.877,7.058823529411762,1.680672268907557,18.916797488226056,,contract+owner_sum
2026-09-17,HK.09988,阿里巴巴-W,HK.ALB260929C60000,ALB 260929 60.00 C,CALL,60.0,2026-09-29,12.0,365,8230625.0,10314395.0,2904.0,6,,,-3.85,-1.0357815442561313,-1.1299435028248594,3.9961941008563207,,contract+owner_sum
2026-09-17,HK.00992,联想集团,HK.LEN260929C28000,LEN 260929 28.00 C,CALL,28.0,2026-09-29,12.0,225,2763620.0,4656260.0,717.0,5,,,1.153,1.5384615384615552,0.591715976331364,9.498834498834485,,contract+owner_sum
2026-09-17,HK.01810,小米集团-W,HK.MIU260929C20000,MIU 260929 20.00 C,CALL,20.0,2026-09-29,12.0,358,2114600.0,3865970.0,7654.0,8,298.0,87.412,0.319,-0.15278838808250317,-1.8334606569900713,0.9946442234123776,,contract+owner_sum
2026-09-17,HK.00005,HSBC HOLDINGS,HK.HKB260929C140000,HKB 260929 140.00 C,CALL,140.0,2026-09-29,12.0,357,698884.0,1822648.0,1140.0,4,,49.983,-4.073,-0.6836544437538783,-1.1808576755748978,1.126408010012514,,contract+owner_sum
2026-09-17,JDC,,HK.JDC260929C102500,JDC 260929 102.50 C,CALL,102.5,2026-09-29,12.0,581,1035490.0,1701350.0,1187.0,2,444.0,26.224,-21.336,,,,,contract+owner_sum
2026-09-17,HK.02513,Z.AI,HK.KAT260918C745000,KAT 260918 745.00 C,CALL,745.0,2026-09-18,1.0,210,392242.0,1563576.0,708.0,6,192.0,163.856,17.595,2.777777777777768,2.777777777777768,5.405405405405395,,contract+owner_sum
2026-09-17,HK.01211,BYD COMPANY,HK.BYD260929C80000,BYD 260929 80.00 C,CALL,80.0,2026-09-29,12.0,444,379170.0,1299630.0,2477.0,4,181.0,35.182,57.558,2.4621212121212155,0.0,0.4313000616142926,,contract+owner_sum
2026-09-17,HK.00981,SMIC,HK.SMC260918C62000,SMC 260918 62.00 C,CALL,62.0,2026-09-18,1.0,223,465900.0,1236450.0,614.0,4,58.0,78.255,-54.081,-1.963864886095834,-1.413982717989004,4.4070512820513,,contract+owner_sum
2026-09-18,HK.02513,Z.AI,HK.KAT260925C765000,KAT 260925 765.00 C,CALL,765.0,2026-09-25,7.0,3830,14355376.0,30867276.0,8024.0,9,535.0,97.519,58.469,5.405405405405395,3.5810810810810834,,,contract+owner_sum
2026-09-18,HK.00100,MiniMax,HK.MNX260925C255000,MNX 260925 255.00 C,CALL,255.0,2026-09-25,7.0,16012,9181562.4,27383108.6,60272.0,9,,112.171,256.097,18.916797488226056,3.9246467817896313,,,contract+owner_sum
2026-09-18,HK.00700,腾讯控股,HK.TCH260929C215000,TCH 260929 215.00 C,CALL,215.0,2026-09-29,11.0,400,8374600.0,19616772.0,31244.0,13,400.0,246.164,-0.829,-1.6431924882629123,0.46948356807512415,,,contract+owner_sum
2026-09-18,HK.09988,阿里巴巴-W,HK.ALB260929C112500,ALB 260929 112.50 C,CALL,112.5,2026-09-29,11.0,2481,2485075.0,13513335.0,22182.0,17,531.0,43.049,137.647,3.9961941008563207,1.2369172216936342,,,contract+owner_sum
2026-09-18,HK.00992,联想集团,HK.LEN260929C28000,LEN 260929 28.00 C,CALL,28.0,2026-09-29,11.0,177,3132000.0,10711120.0,2333.0,10,,,49.608,9.498834498834485,0.2331002331002363,,,contract+owner_sum
2026-09-18,HK.01810,小米集团-W,HK.MIU260929C15500,MIU 260929 15.50 C,CALL,15.5,2026-09-29,11.0,300,3222390.0,5150560.0,5195.0,5,,,-0.28,0.9946442234123776,0.07651109410864443,,,contract+owner_sum
2026-09-18,HK.01347,HUA HONG GRACE,HK.HOS260929C115000,HOS 260929 115.00 C,CALL,115.0,2026-09-29,11.0,285,3067520.0,5120700.0,532.0,4,,65.36,62.162,4.80943738656987,2.8130671506352067,,,contract+owner_sum
2026-09-18,HK.00981,SMIC,HK.SMC260929C67500,SMC 260929 67.50 C,CALL,67.5,2026-09-29,11.0,486,1035575.0,4667775.0,2249.0,9,,45.307,156.097,4.4070512820513,2.4839743589743613,,,contract+owner_sum
2026-09-18,HK.00005,HSBC HOLDINGS,HK.HKB260929C140000,HKB 260929 140.00 C,CALL,140.0,2026-09-29,11.0,458,1599136.0,2305300.0,1197.0,4,87.0,44.593,8.649,1.126408010012514,0.9386733416770987,,,contract+owner_sum
2026-09-18,HK.02899,ZIJIN MINING,HK.ZJM260929C33000,ZJM 260929 33.00 C,CALL,33.0,2026-09-29,11.0,386,1345100.0,2217700.0,619.0,4,316.0,44.019,12.101,0.8269344359125741,2.4808033077377445,,,contract+owner_sum
2026-09-18,HK.03750,宁德时代,HK.CAT260925C505000,CAT 260925 505.00 C,CALL,505.0,2026-09-25,7.0,804,939808.0,2205399.0,2870.0,3,381.0,41.222,-10.964,0.0,0.7889546351084853,,,contract+owner_sum
2026-09-18,HK.03308,ZJ INNOLIGHT,HK.ZJI260929C1250000,ZJI 260929 1250.00 C,CALL,1250.0,2026-09-29,11.0,396,688352.5,2184281.0,1471.0,7,,81.381,49.45,4.7826086956521685,2.60869565217392,,,contract+owner_sum
2026-09-18,HK.09992,泡泡玛特,HK.POP260925C152500,POP 260925 152.50 C,CALL,152.5,2026-09-25,7.0,1080,726360.0,2005296.0,3938.0,4,945.0,24.594,20.155,1.2402088772845987,0.0,,,contract+owner_sum
2026-09-18,HK.03690,美团-W,HK.MET260929C55000,MET 260929 55.00 C,CALL,55.0,2026-09-29,11.0,120,1110000.0,1438640.0,612.0,2,100.0,,1.671,0.411522633744843,0.0,,,contract+owner_sum
2026-09-18,HK.01024,KUAISHOU-W,HK.KST260925C30500,KST 260925 30.50 C,CALL,30.5,2026-09-25,7.0,1860,713025.0,1278910.0,4333.0,3,1782.0,47.267,66.037,2.6720106880427474,0.0,,,contract+owner_sum
2026-09-18,AIA,,HK.AIA260929C77500,AIA 260929 77.50 C,CALL,77.5,2026-09-29,11.0,539,692730.0,1242430.0,729.0,2,112.0,25.555,-31.506,,,,,contract+owner_sum
2026-09-18,HK.01211,BYD COMPANY,HK.BYD260929C85000,BYD 260929 85.00 C,CALL,85.0,2026-09-29,11.0,2043,720700.0,1223740.0,2638.0,3,1239.0,35.5,0.0,0.4313000616142926,-1.9100431300061782,,,contract+owner_sum
